1,2.0229532735688345,0.5234681258776358
2,1.3494205372674124,0.7057939086641584
3,1.0974153927394321,0.735838223355157
4,0.9669795393943786,0.7476783743926457
5,0.8832692520959037,0.775221346105848
6,0.8215823403426579,0.7824589814458575
7,0.7822024524211884,0.7901264786720276
8,0.7462329030036926,0.7934940874576568
9,0.7132247269153595,0.80538461293493
10,0.6919813249792371,0.8098329799515861
11,0.6709802465779441,0.8122287579945155
12,0.6497110681874412,0.8178505046027047
13,0.6358537256717682,0.8213189457144056
14,0.6226951705557959,0.8218315277780806
15,0.6032812540020261,0.8290947786399296
16,0.5953331576926367,0.8266719247613634
17,0.5890365732567651,0.8314164876937866
18,0.5769379773310253,0.8343684443405697
19,0.5677769247974668,0.8293601027556828
20,0.5584123815808978,0.8371197879314423
21,0.5510100960731507,0.8389147017683302
22,0.5466924497059413,0.8411034183842795
23,0.5372813880443573,0.843681994506291
24,0.5358492800167629,0.8420234535421643
25,0.5225674931492125,0.851783515725817
26,0.5185524110283171,0.8477509694440024
27,0.5104323140212468,0.8551594487258366
28,0.5083380137171064,0.8532848341124398
29,0.5026400434119361,0.8528815593038287
30,0.49708721084254126,0.8543217190674373
